sample	phase=warm-update-persistent-sparse-sequential	transport=document-opened-bytes-stream	index=97	elapsed_ms=0.006111
sample	phase=warm-update-persistent-sparse-sequential	transport=document-opened-bytes-stream	index=98	elapsed_ms=0.006082
sample	phase=warm-update-persistent-sparse-sequential	transport=document-opened-bytes-stream	index=99	elapsed_ms=0.006071
result	phase=warm-update-persistent-sparse-sequential	transport=document-opened-bytes-stream	samples=100	p50_ms=0.006082	p95_ms=0.010150	min_ms=0.005891	max_ms=0.022172	guest_linear_high_water_mib=6.625	source_forks=0	source_lens=200	source_reads=200	source_read_bytes=52400	source_streams=0	source_stream_bytes=0	source_stream_emitted_bytes=0	source_drops=200
comparison	name=stateless-full-over-persistent-list-opened	p50_speedup=18146.328	p95_speedup=10606.376
comparison	name=stateless-full-over-persistent-stream-opened	p50_speedup=17994.164	p95_speedup=10836.268
hot-result	variant=sync-export-sync-read-inline	samples=24000	p50_ns=6662	p95_ns=10960	min_ns=6111	max_ns=80110
hot-result	variant=async-export-sync-read-inline	samples=24000	p50_ns=7153	p95_ns=11782	min_ns=6583	max_ns=128501
hot-result	variant=async-export-async-read-inline	samples=24000	p50_ns=7955	p95_ns=13164	min_ns=6983	max_ns=140374
hot-result	variant=async-export-sync-read-stream	samples=24000	p50_ns=13404	p95_ns=24908	min_ns=12453	max_ns=129855
hot-block	index=0	start=0	end=240	sync_p50_ns=6603	async_inline_p50_ns=7064	async_read_p50_ns=7864	async_stream_p50_ns=13284	async_minus_sync_p50_ns=461	async_read_minus_async_p50_ns=800	stream_minus_async_p50_ns=6220
hot-block	index=1	start=240	end=480	sync_p50_ns=6603	async_inline_p50_ns=7094	async_read_p50_ns=7876	async_stream_p50_ns=13305	async_minus_sync_p50_ns=491	async_read_minus_async_p50_ns=782	stream_minus_async_p50_ns=6211
hot-block	index=2	start=480	end=720	sync_p50_ns=6602	async_inline_p50_ns=7094	async_read_p50_ns=7874	async_stream_p50_ns=13266	async_minus_sync_p50_ns=492	async_read_minus_async_p50_ns=780	stream_minus_async_p50_ns=6172
hot-block	index=3	start=720	end=960	sync_p50_ns=6613	async_inline_p50_ns=7094	async_read_p50_ns=7865	async_stream_p50_ns=13295	async_minus_sync_p50_ns=481	async_read_minus_async_p50_ns=771	stream_minus_async_p50_ns=6201
hot-block	index=4	start=960	end=1200	sync_p50_ns=6613	async_inline_p50_ns=7073	async_read_p50_ns=7835	async_stream_p50_ns=13265	async_minus_sync_p50_ns=460	async_read_minus_async_p50_ns=762	stream_minus_async_p50_ns=6192
hot-block	index=5	start=1200	end=1440	sync_p50_ns=6612	async_inline_p50_ns=7073	async_read_p50_ns=7865	async_stream_p50_ns=13345	async_minus_sync_p50_ns=461	async_read_minus_async_p50_ns=792	stream_minus_async_p50_ns=6272
hot-block	index=6	start=1440	end=1680	sync_p50_ns=6592	async_inline_p50_ns=7093	async_read_p50_ns=7824	async_stream_p50_ns=13286	async_minus_sync_p50_ns=501	async_read_minus_async_p50_ns=731	stream_minus_async_p50_ns=6193
hot-block	index=7	start=1680	end=1920	sync_p50_ns=6592	async_inline_p50_ns=7073	async_read_p50_ns=7824	async_stream_p50_ns=13296	async_minus_sync_p50_ns=481	async_read_minus_async_p50_ns=751	stream_minus_async_p50_ns=6223
hot-block	index=8	start=1920	end=2160	sync_p50_ns=6603	async_inline_p50_ns=7043	async_read_p50_ns=7794	async_stream_p50_ns=13285	async_minus_sync_p50_ns=440	async_read_minus_async_p50_ns=751	stream_minus_async_p50_ns=6242
hot-block	index=9	start=2160	end=2400	sync_p50_ns=6583	async_inline_p50_ns=7083	async_read_p50_ns=7824	async_stream_p50_ns=13294	async_minus_sync_p50_ns=500	async_read_minus_async_p50_ns=741	stream_minus_async_p50_ns=6211
hot-block	index=10	start=2400	end=2640	sync_p50_ns=6592	async_inline_p50_ns=7093	async_read_p50_ns=7835	async_stream_p50_ns=13226	async_minus_sync_p50_ns=501	async_read_minus_async_p50_ns=742	stream_minus_async_p50_ns=6133
hot-block	index=11	start=2640	end=2880	sync_p50_ns=6582	async_inline_p50_ns=7053	async_read_p50_ns=7825	async_stream_p50_ns=13235	async_minus_sync_p50_ns=471	async_read_minus_async_p50_ns=772	stream_minus_async_p50_ns=6182
hot-block	index=12	start=2880	end=3120	sync_p50_ns=6601	async_inline_p50_ns=7073	async_read_p50_ns=7855	async_stream_p50_ns=13325	async_minus_sync_p50_ns=472	async_read_minus_async_p50_ns=782	stream_minus_async_p50_ns=6252
hot-block	index=13	start=3120	end=3360	sync_p50_ns=6583	async_inline_p50_ns=7033	async_read_p50_ns=7845	async_stream_p50_ns=13246	async_minus_sync_p50_ns=450	async_read_minus_async_p50_ns=812	stream_minus_async_p50_ns=6213
hot-block	index=14	start=3360	end=3600	sync_p50_ns=6583	async_inline_p50_ns=7073	async_read_p50_ns=7825	async_stream_p50_ns=13276	async_minus_sync_p50_ns=490	async_read_minus_async_p50_ns=752	stream_minus_async_p50_ns=6203
hot-block	index=15	start=3600	end=3840	sync_p50_ns=6592	async_inline_p50_ns=7072	async_read_p50_ns=7836	async_stream_p50_ns=13255	async_minus_sync_p50_ns=480	async_read_minus_async_p50_ns=764	stream_minus_async_p50_ns=6183
hot-block	index=16	start=3840	end=4080	sync_p50_ns=6582	async_inline_p50_ns=7073	async_read_p50_ns=7816	async_stream_p50_ns=13285	async_minus_sync_p50_ns=491	async_read_minus_async_p50_ns=743	stream_minus_async_p50_ns=6212
hot-block	index=17	start=4080	end=4320	sync_p50_ns=6593	async_inline_p50_ns=7093	async_read_p50_ns=7834	async_stream_p50_ns=13295	async_minus_sync_p50_ns=500	async_read_minus_async_p50_ns=741	stream_minus_async_p50_ns=6202
hot-block	index=18	start=4320	end=4560	sync_p50_ns=6582	async_inline_p50_ns=7074	async_read_p50_ns=7824	async_stream_p50_ns=13284	async_minus_sync_p50_ns=492	async_read_minus_async_p50_ns=750	stream_minus_async_p50_ns=6210
hot-block	index=19	start=4560	end=4800	sync_p50_ns=6622	async_inline_p50_ns=7134	async_read_p50_ns=7875	async_stream_p50_ns=13395	async_minus_sync_p50_ns=512	async_read_minus_async_p50_ns=741	stream_minus_async_p50_ns=6261
hot-block	index=20	start=4800	end=5040	sync_p50_ns=6583	async_inline_p50_ns=7104	async_read_p50_ns=7874	async_stream_p50_ns=13315	async_minus_sync_p50_ns=521	async_read_minus_async_p50_ns=770	stream_minus_async_p50_ns=6211
hot-block	index=21	start=5040	end=5280	sync_p50_ns=6653	async_inline_p50_ns=7112	async_read_p50_ns=7845	async_stream_p50_ns=13277	async_minus_sync_p50_ns=459	async_read_minus_async_p50_ns=733	stream_minus_async_p50_ns=6165
hot-block	index=22	start=5280	end=5520	sync_p50_ns=6613	async_inline_p50_ns=7073	async_read_p50_ns=7895	async_stream_p50_ns=13265	async_minus_sync_p50_ns=460	async_read_minus_async_p50_ns=822	stream_minus_async_p50_ns=6192
hot-block	index=23	start=5520	end=5760	sync_p50_ns=6613	async_inline_p50_ns=7073	async_read_p50_ns=7844	async_stream_p50_ns=13305	async_minus_sync_p50_ns=460	async_read_minus_async_p50_ns=771	stream_minus_async_p50_ns=6232
hot-block	index=24	start=5760	end=6000	sync_p50_ns=6603	async_inline_p50_ns=7113	async_read_p50_ns=7864	async_stream_p50_ns=13265	async_minus_sync_p50_ns=510	async_read_minus_async_p50_ns=751	stream_minus_async_p50_ns=6152
hot-block	index=25	start=6000	end=6240	sync_p50_ns=6612	async_inline_p50_ns=7063	async_read_p50_ns=7876	async_stream_p50_ns=13275	async_minus_sync_p50_ns=451	async_read_minus_async_p50_ns=813	stream_minus_async_p50_ns=6212
hot-block	index=26	start=6240	end=6480	sync_p50_ns=6582	async_inline_p50_ns=7053	async_read_p50_ns=7825	async_stream_p50_ns=13275	async_minus_sync_p50_ns=471	async_read_minus_async_p50_ns=772	stream_minus_async_p50_ns=6222
hot-block	index=27	start=6480	end=6720	sync_p50_ns=6592	async_inline_p50_ns=7073	async_read_p50_ns=7834	async_stream_p50_ns=13265	async_minus_sync_p50_ns=481	async_read_minus_async_p50_ns=761	stream_minus_async_p50_ns=6192
hot-block	index=28	start=6720	end=6960	sync_p50_ns=6593	async_inline_p50_ns=7063	async_read_p50_ns=7834	async_stream_p50_ns=13255	async_minus_sync_p50_ns=470	async_read_minus_async_p50_ns=771	stream_minus_async_p50_ns=6192
hot-block	index=29	start=6960	end=7200	sync_p50_ns=6633	async_inline_p50_ns=7093	async_read_p50_ns=7824	async_stream_p50_ns=13355	async_minus_sync_p50_ns=460	async_read_minus_async_p50_ns=731	stream_minus_async_p50_ns=6262
hot-block	index=30	start=7200	end=7440	sync_p50_ns=6583	async_inline_p50_ns=7083	async_read_p50_ns=7875	async_stream_p50_ns=13335	async_minus_sync_p50_ns=500	async_read_minus_async_p50_ns=792	stream_minus_async_p50_ns=6252
hot-block	index=31	start=7440	end=7680	sync_p50_ns=6603	async_inline_p50_ns=7083	async_read_p50_ns=7845	async_stream_p50_ns=13345	async_minus_sync_p50_ns=480	async_read_minus_async_p50_ns=762	stream_minus_async_p50_ns=6262
hot-block	index=32	start=7680	end=7920	sync_p50_ns=6592	async_inline_p50_ns=7054	async_read_p50_ns=7845	async_stream_p50_ns=13315	async_minus_sync_p50_ns=462	async_read_minus_async_p50_ns=791	stream_minus_async_p50_ns=6261
hot-block	index=33	start=7920	end=8160	sync_p50_ns=6573	async_inline_p50_ns=7064	async_read_p50_ns=7834	async_stream_p50_ns=13284	async_minus_sync_p50_ns=491	async_read_minus_async_p50_ns=770	stream_minus_async_p50_ns=6220
hot-block	index=34	start=8160	end=8400	sync_p50_ns=6592	async_inline_p50_ns=7063	async_read_p50_ns=7855	async_stream_p50_ns=13305	async_minus_sync_p50_ns=471	async_read_minus_async_p50_ns=792	stream_minus_async_p50_ns=6242
hot-block	index=35	start=8400	end=8640	sync_p50_ns=6582	async_inline_p50_ns=7074	async_read_p50_ns=7855	async_stream_p50_ns=13326	async_minus_sync_p50_ns=492	async_read_minus_async_p50_ns=781	stream_minus_async_p50_ns=6252
hot-block	index=36	start=8640	end=8880	sync_p50_ns=6582	async_inline_p50_ns=7103	async_read_p50_ns=7845	async_stream_p50_ns=13315	async_minus_sync_p50_ns=521	async_read_minus_async_p50_ns=742	stream_minus_async_p50_ns=6212
hot-block	index=37	start=8880	end=9120	sync_p50_ns=6582	async_inline_p50_ns=7093	async_read_p50_ns=7844	async_stream_p50_ns=13296	async_minus_sync_p50_ns=511	async_read_minus_async_p50_ns=751	stream_minus_async_p50_ns=6203
hot-block	index=38	start=9120	end=9360	sync_p50_ns=6582	async_inline_p50_ns=7093	async_read_p50_ns=7834	async_stream_p50_ns=13276	async_minus_sync_p50_ns=511	async_read_minus_async_p50_ns=741	stream_minus_async_p50_ns=6183
hot-block	index=39	start=9360	end=9600	sync_p50_ns=6592	async_inline_p50_ns=7084	async_read_p50_ns=7864	async_stream_p50_ns=13275	async_minus_sync_p50_ns=492	async_read_minus_async_p50_ns=780	stream_minus_async_p50_ns=6191
hot-block	index=40	start=9600	end=9840	sync_p50_ns=6593	async_inline_p50_ns=7084	async_read_p50_ns=7845	async_stream_p50_ns=13336	async_minus_sync_p50_ns=491	async_read_minus_async_p50_ns=761	stream_minus_async_p50_ns=6252
hot-block	index=41	start=9840	end=10080	sync_p50_ns=6592	async_inline_p50_ns=7053	async_read_p50_ns=7824	async_stream_p50_ns=13244	async_minus_sync_p50_ns=461	async_read_minus_async_p50_ns=771	stream_minus_async_p50_ns=6191
hot-block	index=42	start=10080	end=10320	sync_p50_ns=6634	async_inline_p50_ns=7054	async_read_p50_ns=7845	async_stream_p50_ns=13295	async_minus_sync_p50_ns=420	async_read_minus_async_p50_ns=791	stream_minus_async_p50_ns=6241
hot-block	index=43	start=10320	end=10560	sync_p50_ns=6592	async_inline_p50_ns=7053	async_read_p50_ns=7855	async_stream_p50_ns=13285	async_minus_sync_p50_ns=461	async_read_minus_async_p50_ns=802	stream_minus_async_p50_ns=6232
hot-block	index=44	start=10560	end=10800	sync_p50_ns=6593	async_inline_p50_ns=7053	async_read_p50_ns=7885	async_stream_p50_ns=13305	async_minus_sync_p50_ns=460	async_read_minus_async_p50_ns=832	stream_minus_async_p50_ns=6252
hot-block	index=45	start=10800	end=11040	sync_p50_ns=6603	async_inline_p50_ns=7043	async_read_p50_ns=7905	async_stream_p50_ns=13294	async_minus_sync_p50_ns=440	async_read_minus_async_p50_ns=862	stream_minus_async_p50_ns=6251
hot-block	index=46	start=11040	end=11280	sync_p50_ns=6603	async_inline_p50_ns=7064	async_read_p50_ns=7845	async_stream_p50_ns=13275	async_minus_sync_p50_ns=461	async_read_minus_async_p50_ns=781	stream_minus_async_p50_ns=6211
hot-block	index=47	start=11280	end=11520	sync_p50_ns=6641	async_inline_p50_ns=7124	async_read_p50_ns=7895	async_stream_p50_ns=13366	async_minus_sync_p50_ns=483	async_read_minus_async_p50_ns=771	stream_minus_async_p50_ns=6242
hot-block	index=48	start=11520	end=11760	sync_p50_ns=6613	async_inline_p50_ns=7063	async_read_p50_ns=7855	async_stream_p50_ns=13245	async_minus_sync_p50_ns=450	async_read_minus_async_p50_ns=792	stream_minus_async_p50_ns=6182
hot-block	index=49	start=11760	end=12000	sync_p50_ns=6602	async_inline_p50_ns=7053	async_read_p50_ns=7815	async_stream_p50_ns=13325	async_minus_sync_p50_ns=451	async_read_minus_async_p50_ns=762	stream_minus_async_p50_ns=6272
hot-block	index=50	start=12000	end=12240	sync_p50_ns=6583	async_inline_p50_ns=7063	async_read_p50_ns=7775	async_stream_p50_ns=13294	async_minus_sync_p50_ns=480	async_read_minus_async_p50_ns=712	stream_minus_async_p50_ns=6231
hot-block	index=51	start=12240	end=12480	sync_p50_ns=6622	async_inline_p50_ns=7054	async_read_p50_ns=7795	async_stream_p50_ns=13245	async_minus_sync_p50_ns=432	async_read_minus_async_p50_ns=741	stream_minus_async_p50_ns=6191
hot-block	index=52	start=12480	end=12720	sync_p50_ns=6582	async_inline_p50_ns=7043	async_read_p50_ns=7784	async_stream_p50_ns=13285	async_minus_sync_p50_ns=461	async_read_minus_async_p50_ns=741	stream_minus_async_p50_ns=6242
hot-block	index=53	start=12720	end=12960	sync_p50_ns=6603	async_inline_p50_ns=7103	async_read_p50_ns=7845	async_stream_p50_ns=13285	async_minus_sync_p50_ns=500	async_read_minus_async_p50_ns=742	stream_minus_async_p50_ns=6182
hot-block	index=54	start=12960	end=13200	sync_p50_ns=6602	async_inline_p50_ns=7083	async_read_p50_ns=7825	async_stream_p50_ns=13264	async_minus_sync_p50_ns=481	async_read_minus_async_p50_ns=742	stream_minus_async_p50_ns=6181
hot-block	index=55	start=13200	end=13440	sync_p50_ns=6612	async_inline_p50_ns=7053	async_read_p50_ns=7834	async_stream_p50_ns=13276	async_minus_sync_p50_ns=441	async_read_minus_async_p50_ns=781	stream_minus_async_p50_ns=6223
hot-block	index=56	start=13440	end=13680	sync_p50_ns=6612	async_inline_p50_ns=7043	async_read_p50_ns=7884	async_stream_p50_ns=13335	async_minus_sync_p50_ns=431	async_read_minus_async_p50_ns=841	stream_minus_async_p50_ns=6292
hot-block	index=57	start=13680	end=13920	sync_p50_ns=6592	async_inline_p50_ns=7063	async_read_p50_ns=7845	async_stream_p50_ns=13296	async_minus_sync_p50_ns=471	async_read_minus_async_p50_ns=782	stream_minus_async_p50_ns=6233
hot-block	index=58	start=13920	end=14160	sync_p50_ns=6612	async_inline_p50_ns=7103	async_read_p50_ns=7845	async_stream_p50_ns=13286	async_minus_sync_p50_ns=491	async_read_minus_async_p50_ns=742	stream_minus_async_p50_ns=6183
hot-block	index=59	start=14160	end=14400	sync_p50_ns=6593	async_inline_p50_ns=7083	async_read_p50_ns=7795	async_stream_p50_ns=13265	async_minus_sync_p50_ns=490	async_read_minus_async_p50_ns=712	stream_minus_async_p50_ns=6182
hot-block	index=60	start=14400	end=14640	sync_p50_ns=6582	async_inline_p50_ns=7063	async_read_p50_ns=7794	async_stream_p50_ns=13285	async_minus_sync_p50_ns=481	async_read_minus_async_p50_ns=731	stream_minus_async_p50_ns=6222
hot-block	index=61	start=14640	end=14880	sync_p50_ns=6583	async_inline_p50_ns=7044	async_read_p50_ns=7784	async_stream_p50_ns=13225	async_minus_sync_p50_ns=461	async_read_minus_async_p50_ns=740	stream_minus_async_p50_ns=6181
hot-block	index=62	start=14880	end=15120	sync_p50_ns=6592	async_inline_p50_ns=7073	async_read_p50_ns=7835	async_stream_p50_ns=13244	async_minus_sync_p50_ns=481	async_read_minus_async_p50_ns=762	stream_minus_async_p50_ns=6171
hot-block	index=63	start=15120	end=15360	sync_p50_ns=6602	async_inline_p50_ns=7103	async_read_p50_ns=7855	async_stream_p50_ns=13246	async_minus_sync_p50_ns=501	async_read_minus_async_p50_ns=752	stream_minus_async_p50_ns=6143
hot-block	index=64	start=15360	end=15600	sync_p50_ns=6582	async_inline_p50_ns=7074	async_read_p50_ns=7825	async_stream_p50_ns=13284	async_minus_sync_p50_ns=492	async_read_minus_async_p50_ns=751	stream_minus_async_p50_ns=6210
hot-block	index=65	start=15600	end=15840	sync_p50_ns=6602	async_inline_p50_ns=7073	async_read_p50_ns=7824	async_stream_p50_ns=13244	async_minus_sync_p50_ns=471	async_read_minus_async_p50_ns=751	stream_minus_async_p50_ns=6171
hot-block	index=66	start=15840	end=16080	sync_p50_ns=6592	async_inline_p50_ns=7103	async_read_p50_ns=7826	async_stream_p50_ns=13215	async_minus_sync_p50_ns=511	async_read_minus_async_p50_ns=723	stream_minus_async_p50_ns=6112
hot-block	index=67	start=16080	end=16320	sync_p50_ns=6602	async_inline_p50_ns=7073	async_read_p50_ns=7865	async_stream_p50_ns=13245	async_minus_sync_p50_ns=471	async_read_minus_async_p50_ns=792	stream_minus_async_p50_ns=6172
hot-block	index=68	start=16320	end=16560	sync_p50_ns=6603	async_inline_p50_ns=7094	async_read_p50_ns=7824	async_stream_p50_ns=13275	async_minus_sync_p50_ns=491	async_read_minus_async_p50_ns=730	stream_minus_async_p50_ns=6181
hot-block	index=69	start=16560	end=16800	sync_p50_ns=6592	async_inline_p50_ns=7083	async_read_p50_ns=7794	async_stream_p50_ns=13255	async_minus_sync_p50_ns=491	async_read_minus_async_p50_ns=711	stream_minus_async_p50_ns=6172
hot-block	index=70	start=16800	end=17040	sync_p50_ns=6612	async_inline_p50_ns=7113	async_read_p50_ns=7845	async_stream_p50_ns=13324	async_minus_sync_p50_ns=501	async_read_minus_async_p50_ns=732	stream_minus_async_p50_ns=6211
hot-block	index=71	start=17040	end=17280	sync_p50_ns=6602	async_inline_p50_ns=7073	async_read_p50_ns=7845	async_stream_p50_ns=13294	async_minus_sync_p50_ns=471	async_read_minus_async_p50_ns=772	stream_minus_async_p50_ns=6221
hot-block	index=72	start=17280	end=17520	sync_p50_ns=6613	async_inline_p50_ns=7084	async_read_p50_ns=7885	async_stream_p50_ns=13315	async_minus_sync_p50_ns=471	async_read_minus_async_p50_ns=801	stream_minus_async_p50_ns=6231
hot-block	index=73	start=17520	end=17760	sync_p50_ns=6612	async_inline_p50_ns=7084	async_read_p50_ns=7836	async_stream_p50_ns=13315	async_minus_sync_p50_ns=472	async_read_minus_async_p50_ns=752	stream_minus_async_p50_ns=6231
hot-block	index=74	start=17760	end=18000	sync_p50_ns=6613	async_inline_p50_ns=7064	async_read_p50_ns=7845	async_stream_p50_ns=13256	async_minus_sync_p50_ns=451	async_read_minus_async_p50_ns=781	stream_minus_async_p50_ns=6192
hot-block	index=75	start=18000	end=18240	sync_p50_ns=6593	async_inline_p50_ns=7053	async_read_p50_ns=7805	async_stream_p50_ns=13274	async_minus_sync_p50_ns=460	async_read_minus_async_p50_ns=752	stream_minus_async_p50_ns=6221
hot-block	index=76	start=18240	end=18480	sync_p50_ns=6623	async_inline_p50_ns=7114	async_read_p50_ns=7885	async_stream_p50_ns=13285	async_minus_sync_p50_ns=491	async_read_minus_async_p50_ns=771	stream_minus_async_p50_ns=6171
hot-block	index=77	start=18480	end=18720	sync_p50_ns=7894	async_inline_p50_ns=8385	async_read_p50_ns=9758	async_stream_p50_ns=16712	async_minus_sync_p50_ns=491	async_read_minus_async_p50_ns=1373	stream_minus_async_p50_ns=8327
hot-block	index=78	start=18720	end=18960	sync_p50_ns=10750	async_inline_p50_ns=11552	async_read_p50_ns=12694	async_stream_p50_ns=22081	async_minus_sync_p50_ns=802	async_read_minus_async_p50_ns=1142	stream_minus_async_p50_ns=10529
hot-block	index=79	start=18960	end=19200	sync_p50_ns=10881	async_inline_p50_ns=11562	async_read_p50_ns=12914	async_stream_p50_ns=22352	async_minus_sync_p50_ns=681	async_read_minus_async_p50_ns=1352	stream_minus_async_p50_ns=10790
hot-block	index=80	start=19200	end=19440	sync_p50_ns=10940	async_inline_p50_ns=11643	async_read_p50_ns=13104	async_stream_p50_ns=22744	async_minus_sync_p50_ns=703	async_read_minus_async_p50_ns=1461	stream_minus_async_p50_ns=11101
hot-block	index=81	start=19440	end=19680	sync_p50_ns=11241	async_inline_p50_ns=12013	async_read_p50_ns=13515	async_stream_p50_ns=23674	async_minus_sync_p50_ns=772	async_read_minus_async_p50_ns=1502	stream_minus_async_p50_ns=11661
hot-block	index=82	start=19680	end=19920	sync_p50_ns=11652	async_inline_p50_ns=12343	async_read_p50_ns=14147	async_stream_p50_ns=24957	async_minus_sync_p50_ns=691	async_read_minus_async_p50_ns=1804	stream_minus_async_p50_ns=12614
hot-block	index=83	start=19920	end=20160	sync_p50_ns=7243	async_inline_p50_ns=7815	async_read_p50_ns=9308	async_stream_p50_ns=15268	async_minus_sync_p50_ns=572	async_read_minus_async_p50_ns=1493	stream_minus_async_p50_ns=7453
hot-block	index=84	start=20160	end=20400	sync_p50_ns=6753	async_inline_p50_ns=7313	async_read_p50_ns=8456	async_stream_p50_ns=14967	async_minus_sync_p50_ns=560	async_read_minus_async_p50_ns=1143	stream_minus_async_p50_ns=7654
hot-block	index=85	start=20400	end=20640	sync_p50_ns=6723	async_inline_p50_ns=7344	async_read_p50_ns=8456	async_stream_p50_ns=14888	async_minus_sync_p50_ns=621	async_read_minus_async_p50_ns=1112	stream_minus_async_p50_ns=7544
hot-block	index=86	start=20640	end=20880	sync_p50_ns=6853	async_inline_p50_ns=7353	async_read_p50_ns=8556	async_stream_p50_ns=14757	async_minus_sync_p50_ns=500	async_read_minus_async_p50_ns=1203	stream_minus_async_p50_ns=7404
hot-block	index=87	start=20880	end=21120	sync_p50_ns=6843	async_inline_p50_ns=7443	async_read_p50_ns=8486	async_stream_p50_ns=14728	async_minus_sync_p50_ns=600	async_read_minus_async_p50_ns=1043	stream_minus_async_p50_ns=7285
hot-block	index=88	start=21120	end=21360	sync_p50_ns=6872	async_inline_p50_ns=7555	async_read_p50_ns=8456	async_stream_p50_ns=14878	async_minus_sync_p50_ns=683	async_read_minus_async_p50_ns=901	stream_minus_async_p50_ns=7323
hot-block	index=89	start=21360	end=21600	sync_p50_ns=6773	async_inline_p50_ns=7524	async_read_p50_ns=8486	async_stream_p50_ns=14798	async_minus_sync_p50_ns=751	async_read_minus_async_p50_ns=962	stream_minus_async_p50_ns=7274
hot-block	index=90	start=21600	end=21840	sync_p50_ns=6772	async_inline_p50_ns=7433	async_read_p50_ns=8477	async_stream_p50_ns=14808	async_minus_sync_p50_ns=661	async_read_minus_async_p50_ns=1044	stream_minus_async_p50_ns=7375
hot-block	index=91	start=21840	end=22080	sync_p50_ns=6832	async_inline_p50_ns=7475	async_read_p50_ns=8508	async_stream_p50_ns=15029	async_minus_sync_p50_ns=643	async_read_minus_async_p50_ns=1033	stream_minus_async_p50_ns=7554
hot-block	index=92	start=22080	end=22320	sync_p50_ns=6802	async_inline_p50_ns=7504	async_read_p50_ns=8466	async_stream_p50_ns=14919	async_minus_sync_p50_ns=702	async_read_minus_async_p50_ns=962	stream_minus_async_p50_ns=7415
hot-block	index=93	start=22320	end=22560	sync_p50_ns=6834	async_inline_p50_ns=7334	async_read_p50_ns=8496	async_stream_p50_ns=15048	async_minus_sync_p50_ns=500	async_read_minus_async_p50_ns=1162	stream_minus_async_p50_ns=7714
hot-block	index=94	start=22560	end=22800	sync_p50_ns=6883	async_inline_p50_ns=7494	async_read_p50_ns=8546	async_stream_p50_ns=15098	async_minus_sync_p50_ns=611	async_read_minus_async_p50_ns=1052	stream_minus_async_p50_ns=7604
hot-block	index=95	start=22800	end=23040	sync_p50_ns=6863	async_inline_p50_ns=7374	async_read_p50_ns=8626	async_stream_p50_ns=14889	async_minus_sync_p50_ns=511	async_read_minus_async_p50_ns=1252	stream_minus_async_p50_ns=7515
hot-block	index=96	start=23040	end=23280	sync_p50_ns=6843	async_inline_p50_ns=7454	async_read_p50_ns=8406	async_stream_p50_ns=14999	async_minus_sync_p50_ns=611	async_read_minus_async_p50_ns=952	stream_minus_async_p50_ns=7545
hot-block	index=97	start=23280	end=23520	sync_p50_ns=6883	async_inline_p50_ns=7524	async_read_p50_ns=8556	async_stream_p50_ns=15007	async_minus_sync_p50_ns=641	async_read_minus_async_p50_ns=1032	stream_minus_async_p50_ns=7483
hot-block	index=98	start=23520	end=23760	sync_p50_ns=6912	async_inline_p50_ns=7364	async_read_p50_ns=8516	async_stream_p50_ns=14928	async_minus_sync_p50_ns=452	async_read_minus_async_p50_ns=1152	stream_minus_async_p50_ns=7564
hot-block	index=99	start=23760	end=24000	sync_p50_ns=6914	async_inline_p50_ns=7556	async_read_p50_ns=8437	async_stream_p50_ns=14998	async_minus_sync_p50_ns=642	async_read_minus_async_p50_ns=881	stream_minus_async_p50_ns=7442
hot-comparison	name=async-export-over-sync-export	p50_delta_ns=491	p95_delta_ns=822	p50_slowdown_percent=7.370	p95_slowdown_percent=7.500	paired_p50_delta_ns=471	paired_p95_delta_ns=2004	paired_mean_delta_ns=579.020	iid_paired_mean_ci95_low_ns=529.993	iid_paired_mean_ci95_high_ns=628.047	candidate_slower_percent=85.037	p50_margin_ns=500.000	p95_margin_ns=1000.000	point_gate_pass=true	iid_ci_guard_pass=false	conservative_gate_pass=false
hot-comparison	name=async-read-over-sync-read	p50_delta_ns=802	p95_delta_ns=1382	p50_slowdown_percent=11.212	p95_slowdown_percent=11.730	paired_p50_delta_ns=693	paired_p95_delta_ns=2676	paired_mean_delta_ns=788.014	iid_paired_mean_ci95_low_ns=735.084	iid_paired_mean_ci95_high_ns=840.943	candidate_slower_percent=90.592	p50_margin_ns=500.000	p95_margin_ns=1000.000	point_gate_pass=false	iid_ci_guard_pass=false	conservative_gate_pass=false
hot-comparison	name=async-stream-over-inline-output	p50_delta_ns=6251	p95_delta_ns=13126	p50_slowdown_percent=87.390	p95_slowdown_percent=111.407	paired_p50_delta_ns=6322	paired_p95_delta_ns=13075	paired_mean_delta_ns=7124.391	iid_paired_mean_ci95_low_ns=7059.724	iid_paired_mean_ci95_high_ns=7189.059	candidate_slower_percent=98.121	p50_margin_ns=500.000	p95_margin_ns=1000.000	point_gate_pass=false	iid_ci_guard_pass=false	conservative_gate_pass=false
hot-decision	scope=ready-262-byte-random-reads-one-change	async_export_conservative_gate_pass=false	async_read_conservative_gate_pass=false	async_stream_conservative_gate_pass=false	stream_payload_bytes=262	stream_memory_comparison=not-measured
