# started on Wed Sep 16 17:49:56 2026

663698984;;cycles:u;121250082;100.00;;
690381216;;instructions:u;121250082;100.00;1.04;insn per cycle
121250082;;task-clock;121250082;100.00;0.016;CPUs utilized
