# started on Wed Sep 16 17:50:13 2026

675987199;;cycles:u;123390495;100.00;;
677505406;;instructions:u;123390495;100.00;1.00;insn per cycle
123390495;;task-clock;123390495;100.00;0.100;CPUs utilized
