# started on Wed Sep 16 17:47:14 2026

641397462;;cycles:u;147391482;100.00;;
677634393;;instructions:u;147391482;100.00;1.06;insn per cycle
147391482;;task-clock;147391482;100.00;0.097;CPUs utilized
