# started on Wed Sep 16 17:48:37 2026

655442199;;cycles:u;119415112;100.00;;
675863432;;instructions:u;119415112;100.00;1.03;insn per cycle
119415112;;task-clock;119415112;100.00;0.060;CPUs utilized
