# started on Wed Sep 16 17:49:53 2026

692009136;;cycles:u;126658418;100.00;;
677463149;;instructions:u;126658418;100.00;0.98;insn per cycle
126658418;;task-clock;126658418;100.00;0.102;CPUs utilized
