# started on Wed Sep 16 17:49:13 2026

664930951;;cycles:u;121082336;100.00;;
686817420;;instructions:u;121082336;100.00;1.03;insn per cycle
121082336;;task-clock;121082336;100.00;0.008;CPUs utilized
