# started on Wed Sep 16 17:47:13 2026

644832815;;cycles:u;148046783;100.00;;
676572892;;instructions:u;148046783;100.00;1.05;insn per cycle
148046783;;task-clock;148046783;100.00;0.097;CPUs utilized
