# started on Wed Sep 16 17:46:58 2026

685726040;;cycles:u;124737528;100.00;;
687558212;;instructions:u;124737528;100.00;1.00;insn per cycle
124737528;;task-clock;124737528;100.00;0.008;CPUs utilized
