# started on Wed Sep 16 17:49:28 2026

660169808;;cycles:u;120273626;100.00;;
684380679;;instructions:u;120273626;100.00;1.04;insn per cycle
120273626;;task-clock;120273626;100.00;0.008;CPUs utilized
