# started on Wed Sep 16 17:48:03 2026

648354294;;cycles:u;117687084;100.00;;
684642554;;instructions:u;117687084;100.00;1.06;insn per cycle
117687084;;task-clock;117687084;100.00;0.008;CPUs utilized
