# started on Wed Sep 16 17:48:20 2026

667840304;;cycles:u;121737036;100.00;;
683028190;;instructions:u;121737036;100.00;1.02;insn per cycle
121737036;;task-clock;121737036;100.00;0.008;CPUs utilized
