# started on Wed Sep 16 17:49:55 2026

665031343;;cycles:u;121432014;100.00;;
676702189;;instructions:u;121432014;100.00;1.02;insn per cycle
121432014;;task-clock;121432014;100.00;0.099;CPUs utilized
