# started on Wed Sep 16 17:47:49 2026

684883794;;cycles:u;124682745;100.00;;
685391471;;instructions:u;124682745;100.00;1.00;insn per cycle
124682745;;task-clock;124682745;100.00;0.009;CPUs utilized
