# started on Wed Sep 16 17:45:53 2026

636995642;;cycles:u;146373563;100.00;;
676375885;;instructions:u;146373563;100.00;1.06;insn per cycle
146373563;;task-clock;146373563;100.00;0.097;CPUs utilized
