# started on Wed Sep 16 17:50:22 2026

667317791;;cycles:u;121831544;100.00;;
683075090;;instructions:u;121831544;100.00;1.02;insn per cycle
121831544;;task-clock;121831544;100.00;0.016;CPUs utilized
