# started on Wed Sep 16 17:50:12 2026

665915158;;cycles:u;121648339;100.00;;
676336611;;instructions:u;121648339;100.00;1.02;insn per cycle
121648339;;task-clock;121648339;100.00;0.099;CPUs utilized
