# started on Wed Sep 16 17:45:54 2026

649687018;;cycles:u;117536210;100.00;;
685177969;;instructions:u;117536210;100.00;1.05;insn per cycle
117536210;;task-clock;117536210;100.00;0.008;CPUs utilized
