# started on Wed Sep 16 17:49:11 2026

654504746;;cycles:u;119111292;100.00;;
675598394;;instructions:u;119111292;100.00;1.03;insn per cycle
119111292;;task-clock;119111292;100.00;0.060;CPUs utilized
