# started on Wed Sep 16 17:48:35 2026

659965216;;cycles:u;120243529;100.00;;
676430898;;instructions:u;120243529;100.00;1.02;insn per cycle
120243529;;task-clock;120243529;100.00;0.061;CPUs utilized
