# started on Wed Sep 16 17:47:31 2026

692223073;;cycles:u;125627570;100.00;;
681255022;;instructions:u;125627570;100.00;0.98;insn per cycle
125627570;;task-clock;125627570;100.00;0.009;CPUs utilized
