# started on Wed Sep 16 17:45:51 2026

654033958;;cycles:u;118193525;100.00;;
677828684;;instructions:u;118193525;100.00;1.04;insn per cycle
118193525;;task-clock;118193525;100.00;0.079;CPUs utilized
