# started on Wed Sep 16 17:49:46 2026

659179587;;cycles:u;120348116;100.00;;
688347087;;instructions:u;120348116;100.00;1.04;insn per cycle
120348116;;task-clock;120348116;100.00;0.016;CPUs utilized
